image_path,coordinate_path,simulated,source,num_spots
image/deepblink_528.tif,csv/deepblink_528.csv,False,deepblink,47
image/deepblink_408.tif,csv/deepblink_408.csv,False,deepblink,17
image/deepblink_393.tif,csv/deepblink_393.csv,False,deepblink,32
image/deepblink_344.tif,csv/deepblink_344.csv,False,deepblink,1
image/deepblink_99.tif,csv/deepblink_99.csv,False,deepblink,54
image/deepblink_541.tif,csv/deepblink_541.csv,False,deepblink,8
image/deepblink_420.tif,csv/deepblink_420.csv,False,deepblink,82
image/deepblink_459.tif,csv/deepblink_459.csv,False,deepblink,55
image/deepblink_228.tif,csv/deepblink_228.csv,False,deepblink,82
image/deepblink_617.tif,csv/deepblink_617.csv,False,deepblink,28
image/deepblink_584.tif,csv/deepblink_584.csv,False,deepblink,25
image/deepblink_317.tif,csv/deepblink_317.csv,False,deepblink,33
image/deepblink_309.tif,csv/deepblink_309.csv,False,deepblink,84
image/deepblink_320.tif,csv/deepblink_320.csv,False,deepblink,5
image/deepblink_348.tif,csv/deepblink_348.csv,False,deepblink,61
image/deepblink_540.tif,csv/deepblink_540.csv,False,deepblink,13
image/deepblink_201.tif,csv/deepblink_201.csv,False,deepblink,25
image/deepblink_321.tif,csv/deepblink_321.csv,False,deepblink,2
image/deepblink_349.tif,csv/deepblink_349.csv,False,deepblink,2
image/deepblink_188.tif,csv/deepblink_188.csv,False,deepblink,17
image/deepblink_232.tif,csv/deepblink_232.csv,False,deepblink,16
image/deepblink_55.tif,csv/deepblink_55.csv,False,deepblink,16
image/deepblink_573.tif,csv/deepblink_573.csv,False,deepblink,49
image/deepblink_2.tif,csv/deepblink_2.csv,False,deepblink,1
image/deepblink_275.tif,csv/deepblink_275.csv,False,deepblink,29
image/deepblink_341.tif,csv/deepblink_341.csv,False,deepblink,61
image/deepblink_623.tif,csv/deepblink_623.csv,False,deepblink,73
image/deepblink_286.tif,csv/deepblink_286.csv,False,deepblink,76
image/deepblink_264.tif,csv/deepblink_264.csv,False,deepblink,14
image/deepblink_630.tif,csv/deepblink_630.csv,False,deepblink,29
image/deepblink_399.tif,csv/deepblink_399.csv,False,deepblink,13
image/deepblink_498.tif,csv/deepblink_498.csv,False,deepblink,4
image/deepblink_298.tif,csv/deepblink_298.csv,False,deepblink,1
image/deepblink_195.tif,csv/deepblink_195.csv,False,deepblink,68
image/deepblink_377.tif,csv/deepblink_377.csv,False,deepblink,105
image/deepblink_181.tif,csv/deepblink_181.csv,False,deepblink,20
image/deepblink_226.tif,csv/deepblink_226.csv,False,deepblink,22
image/deepblink_109.tif,csv/deepblink_109.csv,False,deepblink,8
image/deepblink_115.tif,csv/deepblink_115.csv,False,deepblink,41
image/deepblink_120.tif,csv/deepblink_120.csv,False,deepblink,34
image/deepblink_333.tif,csv/deepblink_333.csv,False,deepblink,30
image/deepblink_493.tif,csv/deepblink_493.csv,False,deepblink,21
image/deepblink_419.tif,csv/deepblink_419.csv,False,deepblink,4
image/deepblink_376.tif,csv/deepblink_376.csv,False,deepblink,11
image/deepblink_258.tif,csv/deepblink_258.csv,False,deepblink,71
image/deepblink_124.tif,csv/deepblink_124.csv,False,deepblink,30
image/deepblink_41.tif,csv/deepblink_41.csv,False,deepblink,40
image/deepblink_529.tif,csv/deepblink_529.csv,False,deepblink,38
image/deepblink_614.tif,csv/deepblink_614.csv,False,deepblink,7
image/deepblink_279.tif,csv/deepblink_279.csv,False,deepblink,54
image/deepblink_185.tif,csv/deepblink_185.csv,False,deepblink,40
image/deepblink_100.tif,csv/deepblink_100.csv,False,deepblink,4
image/deepblink_248.tif,csv/deepblink_248.csv,False,deepblink,85
image/deepblink_491.tif,csv/deepblink_491.csv,False,deepblink,18
image/deepblink_19.tif,csv/deepblink_19.csv,False,deepblink,8
image/deepblink_30.tif,csv/deepblink_30.csv,False,deepblink,31
image/deepblink_322.tif,csv/deepblink_322.csv,False,deepblink,55
image/deepblink_119.tif,csv/deepblink_119.csv,False,deepblink,12
image/deepblink_104.tif,csv/deepblink_104.csv,False,deepblink,10
image/deepblink_305.tif,csv/deepblink_305.csv,False,deepblink,16
image/deepblink_439.tif,csv/deepblink_439.csv,False,deepblink,35
image/deepblink_61.tif,csv/deepblink_61.csv,False,deepblink,11
image/deepblink_534.tif,csv/deepblink_534.csv,False,deepblink,257
image/deepblink_484.tif,csv/deepblink_484.csv,False,deepblink,43
image/deepblink_359.tif,csv/deepblink_359.csv,False,deepblink,137
image/deepblink_75.tif,csv/deepblink_75.csv,False,deepblink,2
image/deepblink_606.tif,csv/deepblink_606.csv,False,deepblink,8
image/deepblink_440.tif,csv/deepblink_440.csv,False,deepblink,20
image/deepblink_222.tif,csv/deepblink_222.csv,False,deepblink,33
image/deepblink_72.tif,csv/deepblink_72.csv,False,deepblink,39
image/deepblink_154.tif,csv/deepblink_154.csv,False,deepblink,31
image/deepblink_592.tif,csv/deepblink_592.csv,False,deepblink,4
image/deepblink_628.tif,csv/deepblink_628.csv,False,deepblink,21
image/deepblink_415.tif,csv/deepblink_415.csv,False,deepblink,10
image/deepblink_425.tif,csv/deepblink_425.csv,False,deepblink,5
image/deepblink_508.tif,csv/deepblink_508.csv,False,deepblink,103
image/deepblink_230.tif,csv/deepblink_230.csv,False,deepblink,1
image/deepblink_388.tif,csv/deepblink_388.csv,False,deepblink,25
image/deepblink_139.tif,csv/deepblink_139.csv,False,deepblink,21
image/deepblink_430.tif,csv/deepblink_430.csv,False,deepblink,9
image/deepblink_114.tif,csv/deepblink_114.csv,False,deepblink,153
image/deepblink_547.tif,csv/deepblink_547.csv,False,deepblink,6
image/deepblink_519.tif,csv/deepblink_519.csv,False,deepblink,45
image/deepblink_144.tif,csv/deepblink_144.csv,False,deepblink,7
image/deepblink_608.tif,csv/deepblink_608.csv,False,deepblink,12
image/deepblink_389.tif,csv/deepblink_389.csv,False,deepblink,103
image/deepblink_186.tif,csv/deepblink_186.csv,False,deepblink,25
image/deepblink_437.tif,csv/deepblink_437.csv,False,deepblink,46
image/deepblink_54.tif,csv/deepblink_54.csv,False,deepblink,44
image/deepblink_480.tif,csv/deepblink_480.csv,False,deepblink,55
image/deepblink_88.tif,csv/deepblink_88.csv,False,deepblink,29
image/deepblink_129.tif,csv/deepblink_129.csv,False,deepblink,10
image/deepblink_507.tif,csv/deepblink_507.csv,False,deepblink,27
image/deepblink_211.tif,csv/deepblink_211.csv,False,deepblink,27
image/deepblink_44.tif,csv/deepblink_44.csv,False,deepblink,137
image/deepblink_196.tif,csv/deepblink_196.csv,False,deepblink,41
image/deepblink_631.tif,csv/deepblink_631.csv,False,deepblink,41
image/deepblink_351.tif,csv/deepblink_351.csv,False,deepblink,50
image/deepblink_194.tif,csv/deepblink_194.csv,False,deepblink,78
image/deepblink_141.tif,csv/deepblink_141.csv,False,deepblink,12
image/deepblink_224.tif,csv/deepblink_224.csv,False,deepblink,16
image/deepblink_1.tif,csv/deepblink_1.csv,False,deepblink,23
image/deepblink_503.tif,csv/deepblink_503.csv,False,deepblink,18
image/deepblink_283.tif,csv/deepblink_283.csv,False,deepblink,24
image/deepblink_452.tif,csv/deepblink_452.csv,False,deepblink,61
image/deepblink_582.tif,csv/deepblink_582.csv,False,deepblink,54
image/deepblink_551.tif,csv/deepblink_551.csv,False,deepblink,65
image/deepblink_294.tif,csv/deepblink_294.csv,False,deepblink,38
image/deepblink_578.tif,csv/deepblink_578.csv,False,deepblink,10
