image_path,coordinate_path,simulated,source,num_spots
image/RCA_1193.tif,csv/RCA_1193.csv,False,RCA,149
image/RCA_1105.tif,csv/RCA_1105.csv,False,RCA,305
image/RCA_1049.tif,csv/RCA_1049.csv,False,RCA,349
image/RCA_805.tif,csv/RCA_805.csv,False,RCA,530
image/RCA_752.tif,csv/RCA_752.csv,False,RCA,379
image/RCA_1232.tif,csv/RCA_1232.csv,False,RCA,682
image/RCA_958.tif,csv/RCA_958.csv,False,RCA,337
image/RCA_632.tif,csv/RCA_632.csv,False,RCA,107
image/RCA_519.tif,csv/RCA_519.csv,False,RCA,642
image/RCA_622.tif,csv/RCA_622.csv,False,RCA,687
image/RCA_206.tif,csv/RCA_206.csv,False,RCA,753
image/RCA_18.tif,csv/RCA_18.csv,False,RCA,794
image/RCA_781.tif,csv/RCA_781.csv,False,RCA,286
image/RCA_3.tif,csv/RCA_3.csv,False,RCA,431
image/RCA_498.tif,csv/RCA_498.csv,False,RCA,559
image/RCA_942.tif,csv/RCA_942.csv,False,RCA,91
image/RCA_948.tif,csv/RCA_948.csv,False,RCA,445
image/RCA_1223.tif,csv/RCA_1223.csv,False,RCA,182
image/RCA_1124.tif,csv/RCA_1124.csv,False,RCA,392
image/RCA_184.tif,csv/RCA_184.csv,False,RCA,230
image/RCA_509.tif,csv/RCA_509.csv,False,RCA,4302
image/RCA_484.tif,csv/RCA_484.csv,False,RCA,325
image/RCA_890.tif,csv/RCA_890.csv,False,RCA,104
image/RCA_63.tif,csv/RCA_63.csv,False,RCA,96
image/RCA_708.tif,csv/RCA_708.csv,False,RCA,519
image/RCA_17.tif,csv/RCA_17.csv,False,RCA,1574
image/RCA_29.tif,csv/RCA_29.csv,False,RCA,28
image/RCA_902.tif,csv/RCA_902.csv,False,RCA,640
image/RCA_253.tif,csv/RCA_253.csv,False,RCA,827
image/RCA_1100.tif,csv/RCA_1100.csv,False,RCA,270
image/RCA_195.tif,csv/RCA_195.csv,False,RCA,49
image/RCA_486.tif,csv/RCA_486.csv,False,RCA,163
image/RCA_455.tif,csv/RCA_455.csv,False,RCA,807
image/RCA_1085.tif,csv/RCA_1085.csv,False,RCA,464
image/RCA_375.tif,csv/RCA_375.csv,False,RCA,55
image/RCA_570.tif,csv/RCA_570.csv,False,RCA,514
image/RCA_1213.tif,csv/RCA_1213.csv,False,RCA,389
image/RCA_834.tif,csv/RCA_834.csv,False,RCA,212
