image_path,coordinate_path,simulated,source,num_spots
image/RCA_1108.tif,csv/RCA_1108.csv,False,RCA,21
image/RCA_1109.tif,csv/RCA_1109.csv,False,RCA,412
image/RCA_111.tif,csv/RCA_111.csv,False,RCA,1622
image/RCA_1110.tif,csv/RCA_1110.csv,False,RCA,239
image/RCA_1111.tif,csv/RCA_1111.csv,False,RCA,21
image/RCA_1112.tif,csv/RCA_1112.csv,False,RCA,682
image/RCA_1113.tif,csv/RCA_1113.csv,False,RCA,338
image/RCA_1114.tif,csv/RCA_1114.csv,False,RCA,182
image/RCA_1115.tif,csv/RCA_1115.csv,False,RCA,206
image/RCA_1116.tif,csv/RCA_1116.csv,False,RCA,452
image/RCA_1117.tif,csv/RCA_1117.csv,False,RCA,186
image/RCA_1118.tif,csv/RCA_1118.csv,False,RCA,36
image/RCA_1119.tif,csv/RCA_1119.csv,False,RCA,95
image/RCA_112.tif,csv/RCA_112.csv,False,RCA,1298
image/RCA_1120.tif,csv/RCA_1120.csv,False,RCA,7
image/RCA_1121.tif,csv/RCA_1121.csv,False,RCA,449
image/RCA_1122.tif,csv/RCA_1122.csv,False,RCA,9
image/RCA_1123.tif,csv/RCA_1123.csv,False,RCA,414
image/RCA_1124.tif,csv/RCA_1124.csv,False,RCA,392
image/RCA_1125.tif,csv/RCA_1125.csv,False,RCA,129
image/RCA_1126.tif,csv/RCA_1126.csv,False,RCA,188
image/RCA_1127.tif,csv/RCA_1127.csv,False,RCA,164
image/RCA_1128.tif,csv/RCA_1128.csv,False,RCA,145
image/RCA_1129.tif,csv/RCA_1129.csv,False,RCA,225
image/RCA_1130.tif,csv/RCA_1130.csv,False,RCA,230
image/RCA_1131.tif,csv/RCA_1131.csv,False,RCA,177
image/RCA_1132.tif,csv/RCA_1132.csv,False,RCA,288
image/RCA_1133.tif,csv/RCA_1133.csv,False,RCA,143
image/RCA_1134.tif,csv/RCA_1134.csv,False,RCA,542
image/RCA_1135.tif,csv/RCA_1135.csv,False,RCA,324
image/RCA_1136.tif,csv/RCA_1136.csv,False,RCA,260
image/RCA_1137.tif,csv/RCA_1137.csv,False,RCA,341
image/RCA_1138.tif,csv/RCA_1138.csv,False,RCA,249
image/RCA_1139.tif,csv/RCA_1139.csv,False,RCA,575
image/RCA_114.tif,csv/RCA_114.csv,False,RCA,478
image/RCA_1140.tif,csv/RCA_1140.csv,False,RCA,443
image/RCA_1141.tif,csv/RCA_1141.csv,False,RCA,150
image/RCA_1142.tif,csv/RCA_1142.csv,False,RCA,974
image/RCA_1143.tif,csv/RCA_1143.csv,False,RCA,683
image/RCA_1144.tif,csv/RCA_1144.csv,False,RCA,16
image/RCA_1145.tif,csv/RCA_1145.csv,False,RCA,589
image/RCA_1146.tif,csv/RCA_1146.csv,False,RCA,577
image/RCA_1147.tif,csv/RCA_1147.csv,False,RCA,669
image/RCA_1148.tif,csv/RCA_1148.csv,False,RCA,58
image/RCA_1149.tif,csv/RCA_1149.csv,False,RCA,580
image/RCA_115.tif,csv/RCA_115.csv,False,RCA,302
image/RCA_1150.tif,csv/RCA_1150.csv,False,RCA,14
image/RCA_1151.tif,csv/RCA_1151.csv,False,RCA,34
image/RCA_1152.tif,csv/RCA_1152.csv,False,RCA,921
image/RCA_1153.tif,csv/RCA_1153.csv,False,RCA,873
image/RCA_1154.tif,csv/RCA_1154.csv,False,RCA,45
image/RCA_1155.tif,csv/RCA_1155.csv,False,RCA,567
image/RCA_1156.tif,csv/RCA_1156.csv,False,RCA,660
image/RCA_1157.tif,csv/RCA_1157.csv,False,RCA,11
image/RCA_1158.tif,csv/RCA_1158.csv,False,RCA,781
image/RCA_1159.tif,csv/RCA_1159.csv,False,RCA,1080
image/RCA_116.tif,csv/RCA_116.csv,False,RCA,671
image/RCA_1160.tif,csv/RCA_1160.csv,False,RCA,969
image/RCA_1161.tif,csv/RCA_1161.csv,False,RCA,492
image/RCA_1162.tif,csv/RCA_1162.csv,False,RCA,927
image/RCA_1163.tif,csv/RCA_1163.csv,False,RCA,857
image/RCA_1164.tif,csv/RCA_1164.csv,False,RCA,881
image/RCA_1165.tif,csv/RCA_1165.csv,False,RCA,7
image/RCA_1166.tif,csv/RCA_1166.csv,False,RCA,1203
image/RCA_1167.tif,csv/RCA_1167.csv,False,RCA,479
image/RCA_1169.tif,csv/RCA_1169.csv,False,RCA,79
image/RCA_117.tif,csv/RCA_117.csv,False,RCA,826
image/RCA_1170.tif,csv/RCA_1170.csv,False,RCA,34
image/RCA_1171.tif,csv/RCA_1171.csv,False,RCA,485
image/RCA_1172.tif,csv/RCA_1172.csv,False,RCA,666
image/RCA_1173.tif,csv/RCA_1173.csv,False,RCA,553
image/RCA_1174.tif,csv/RCA_1174.csv,False,RCA,615
image/RCA_1175.tif,csv/RCA_1175.csv,False,RCA,91
image/RCA_1176.tif,csv/RCA_1176.csv,False,RCA,20
image/RCA_1177.tif,csv/RCA_1177.csv,False,RCA,9
image/RCA_118.tif,csv/RCA_118.csv,False,RCA,577
image/RCA_1180.tif,csv/RCA_1180.csv,False,RCA,76
image/RCA_1181.tif,csv/RCA_1181.csv,False,RCA,108
image/RCA_1183.tif,csv/RCA_1183.csv,False,RCA,35
image/RCA_1184.tif,csv/RCA_1184.csv,False,RCA,647
